# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
304;Tatbestandsmerkmal einer Straftat;Tatbestandsmerkmal einer Straftat;ZIR;V1.6;20210415

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
304_430;Entziehung oder Vorenthalten Minderjähriger von Eltern, Vormund oder Pfleger;0;1;0;NULL;;;;;
304_431;Verbringung ins Ausland oder im Ausland vorenthält;0;1;0;NULL;;;;;
304_432;Bereicherungsabsicht;0;1;0;NULL;;;;;
304_433;Unglücksfall herbeiführen;0;1;0;NULL;;;;;
304_434;außerhalb einer dafür zugelassenen Anlage;0;1;0;NULL;;;;;
304_435;wesentliche Abweichung von einem vorgeschriebenen oder zugelassenen Verfahren;0;1;0;NULL;;;;;
304_436;Nichtablieferung radioaktiver Abfälle;0;1;0;NULL;;;;;
304_437;Handeln im Einverständnis mit der Gegenpartei zum Nachteil seiner Partei;0;1;0;NULL;;;;;
304_438;freiheitsentziehende Maßnahme;0;1;0;NULL;;;;;
304_439;nicht freiheitsentziehende Maßnahme;0;1;0;NULL;;;;;
304_44;Bereiten von Hindernissen;0;1;0;NULL;;;;;
304_440;Androhung eines besonders schweren Landfriedensbruchs;0;1;0;NULL;;;;;
304_441;Androhung eines Tötungsdeliktes, Verbrechens gegen die Menschlichkeit oder Kriegsverbrechens;0;1;0;NULL;;;;;
304_442;Androhung einer schweren Körperverletzung;0;1;0;NULL;;;;;
304_443;Androhung eines Verbrechens gegen die persönliche Freiheit;0;1;0;NULL;;;;;
304_444;Androhung einer Raubstraftat;0;1;0;NULL;;;;;
304_445;Androhung eines gemeingefährlichen Verbrechens;0;1;0;NULL;;;;;
304_446;Androhung eines gemeingefährlichen Vergehens;0;1;0;NULL;;;;;
304_447;Vortäuschen des Bevorstehens einer Tat;0;1;0;NULL;;;;;
304_448;Führen von Schutzwaffen;0;1;0;NULL;;;;;
304_449;bewaffnete Teilnahme an einer Zusammenrottung;0;1;0;NULL;;;;;
304_45;Bereitstellen von Geldmitteln oder Vermögensgegenständen;0;1;0;NULL;;;;;
304_450;Vermummung;0;1;0;NULL;;;;;
304_451;vermummte Teilnahme an einer Zusammenrottung;0;1;0;NULL;;;;;
304_452;Hinschaffen;0;1;0;NULL;;;;;
304_453;Bereithalten;0;1;0;NULL;;;;;
304_454;Verteilen;0;1;0;NULL;;;;;
304_455;Verwerten;0;1;0;NULL;;;;;
304_456;Zuwiderhandlung einer vollziehbaren Anordnung;0;1;0;NULL;;;;;
304_457;Einreise- und Aufenthaltsverbot;0;1;0;NULL;;;;;
304_458;Krankheit oder Behinderung des Opfers;0;1;0;NULL;;;;;
304_459;Ausnutzen, dass das Opfer keinen entgegenstehenden Willen bilden oder äußern kann;0;1;0;NULL;;;;;
304_46;Beschädigen;0;1;0;NULL;;;;;
304_460;Ausnutzen, dass das Opfer in der Willensbildung oder -äußerung erheblich eingeschränkt ist;0;1;0;NULL;;;;;
304_461;vorhandene wirtschaftliche Not erheblich vergrößern;0;1;0;NULL;;;;;
304_462;Ausrichten;0;1;0;NULL;;;;;
304_463;Durchführen;0;1;0;NULL;;;;;
304_464;Teilnehmen;0;1;0;NULL;;;;;
304_465;grob verkehrswidrig und rücksichtslos fortbewegen (Einzelraser);0;1;0;NULL;;;;;
304_466;absehbare Nutzung im Ausland;NULL;1;0;NULL;;;;;
304_467;anvertraut worden;NULL;1;0;NULL;;;;;
304_468;Anwenden;NULL;1;0;NULL;;;;;
304_469;Anwenden lassen;NULL;1;0;NULL;;;;;
304_47;Beseitigen;0;1;0;NULL;;;;;
304_470;bei einer anderen Person;NULL;1;0;NULL;;;;;
304_471;bei sich;NULL;1;0;NULL;;;;;
304_472;Bereitstellen;NULL;1;0;NULL;;;;;
304_473;Betreiben einer kerntechnischen Anlage / Betriebsstätte mit Kernbrennstoffen;NULL;1;0;NULL;;;;;
304_474;eine ihm im geschäftlichen Verkehr anvertraute geheime Vorlage;NULL;1;0;NULL;;;;;
304_475;eine ihm im geschäftlichen Verkehr anvertraute Vorschrift technischer Art;NULL;1;0;NULL;;;;;
304_476;fahrlässig;NULL;1;0;NULL;;;;;
304_477;Förderung des eigenen Wettbewerbs;NULL;1;0;NULL;;;;;
304_478;Förderung fremden Wettbewerbs;NULL;1;0;NULL;;;;;
304_479;Geschäftsgeheimnis durch eine fremde Handlung erlangt;NULL;1;0;NULL;;;;;
304_48;Bestimmen zu sexuellen Handlungen an oder von Dritten an sich;0;1;0;NULL;;;;;
304_480;Geschäftsgeheimnis erlangen;NULL;1;0;NULL;;;;;
304_481;Geschäftsgeheimnis nutzen;NULL;1;0;NULL;;;;;
304_482;Geschäftsgeheimnis offenlegen;NULL;1;0;NULL;;;;;
304_483;im Rahmen eines Beschäftigungsverhältnisses;NULL;1;0;NULL;;;;;
304_484;Inhaber eines Unternehmens Schaden zufügen;NULL;1;0;NULL;;;;;
304_485;Nutzung im Ausland;NULL;1;0;NULL;;;;;
304_486;ohne medizinische Indikation;NULL;1;0;NULL;;;;;
304_487;Teilnahme an einem Wettbewerb des organisierten Sports;NULL;1;0;NULL;;;;;
304_488;unbefugtes Herstellen oder Übertragen einer Bildaufnahme einer verstorbenen Person in grob anstößiger Weise;NULL;1;0;NULL;;;;;
304_489;unter Anwendung einer Dopingmethode;NULL;1;0;NULL;;;;;
304_49;Betreiben eines Vermittlungsgeschäfts;0;1;0;NULL;;;;;
304_490;unter Anwendung eines Dopingmittels;NULL;1;0;NULL;;;;;
304_491;Verwenden;NULL;1;0;NULL;;;;;
304_492;während Geltungsdauer des Beschäftigungsverhältnisses;NULL;1;0;NULL;;;;;
304_493;zugänglich geworden;NULL;1;0;NULL;;;;;
304_494;Zurschaustellen einer Bildaufnahme einer verstorbenen Person in grob anstößiger Weise;NULL;1;0;NULL;;;;;
304_5;Bearbeiten;0;1;0;NULL;;;;;
304_50;Bewerben;0;1;0;NULL;;;;;
304_51;Beziehen;0;1;0;NULL;;;;;
304_52;die Tat zum Gegenstand einer pornographischen Schrift machen und diese verbreiten;0;1;0;NULL;;;;;
304_53;Drohung mit gegenwärtiger Gefahr für Leib oder Leben;0;1;0;NULL;;;;;
304_54;Einsperren;0;1;0;NULL;;;;;
304_55;Einwirken mittels pornographischer Inhalte;0;1;0;NULL;;;;;
304_56;Einwirken mittels Schriften oder Informations- oder Kommunikationstechnologie;0;1;0;NULL;;;;;
304_57;Entführen;0;1;0;NULL;;;;;
304_58;Erlangen;0;1;0;NULL;;;;;
304_59;Ermöglichungsabsicht;0;1;0;NULL;;;;;
304_6;Befördern;0;1;0;NULL;;;;;
304_60;Eröffnung der Möglichkeit zur Erlangung der tatsächlichen Verfügung;0;1;0;NULL;;;;;
304_61;Erschweren;0;1;0;NULL;;;;;
304_62;Feilhalten;0;1;0;NULL;;;;;
304_63;Freiheitsentziehung von über einer Woche;0;1;0;NULL;;;;;
304_64;Geben falscher Zeichen oder Signale;0;1;0;NULL;;;;;
304_65;Gebrauch einer Schusswaffe;0;1;0;NULL;;;;;
304_66;Gefahr einer Gesundheitsschädigung;0;1;0;NULL;;;;;
304_67;Gefährden der Gesundheit mehrerer Menschen;0;1;0;NULL;;;;;
304_68;gegen Entgelt;0;1;0;NULL;;;;;
304_69;gemeingefährliche Mittel;0;1;0;NULL;;;;;
304_7;Besitz;0;1;0;NULL;;;;;
304_70;gemeinschaftliche Begehung;0;1;0;NULL;;;;;
304_71;Gesundheitsschädigung;0;1;0;NULL;;;;;
304_72;Gewähren;0;1;0;NULL;;;;;
304_73;gewerbsmäßig;0;1;0;NULL;;;;;
304_74;grausam;0;1;0;NULL;;;;;
304_75;Habgier;0;1;0;NULL;;;;;
304_76;heimtückisch;0;1;0;NULL;;;;;
304_77;Herbeiführen einer Explosion;0;1;0;NULL;;;;;
304_78;Herbeiführen eines Brandes;0;1;0;NULL;;;;;
304_79;Herbeiführen eines Unglücksfalls;0;1;0;NULL;;;;;
304_8;Betreiben eines Lagers;0;1;0;NULL;;;;;
304_80;Inverkehrbringen;0;1;0;NULL;;;;;
304_81;körperlich schwer misshandelt;0;1;0;NULL;;;;;
304_82;Liefern;0;1;0;NULL;;;;;
304_83;Mitführen einer Schusswaffe;0;1;0;NULL;;;;;
304_84;Mitführen einer Waffe;0;1;0;NULL;;;;;
304_85;Mitführen eines gefährlichen Werkzeugs;0;1;0;NULL;;;;;
304_86;Mitführen eines sonstigen Gegenstandes;0;1;0;NULL;;;;;
304_87;Mitführen eines sonstigen Werkzeugs / Mittels;0;1;0;NULL;;;;;
304_88;Mitglied einer Bande;0;1;0;NULL;;;;;bandenmäßig
304_89;Mitteilen;0;1;0;NULL;;;;;
304_9;Durchführen (durch das Bundesgebiet);0;1;0;NULL;;;;;
304_90;Mordlust;0;1;0;NULL;;;;;
304_91;nachteilige Veränderung von Gewässern, Luft oder Boden;0;1;0;NULL;;;;;
304_92;Quälen;0;1;0;NULL;;;;;
304_93;roh misshandeln;0;1;0;NULL;;;;;
304_94;Schädigen von Tieren oder Pflanzen von bedeutendem Wert;0;1;0;NULL;;;;;
304_95;sexuelle Handlungen des Kindes an sich selbst;0;1;0;NULL;;;;;
304_96;sexuelle Handlungen dulden;0;1;0;NULL;;;;;
304_97;sexuelle Handlungen vor einem Kind vornehmen;0;1;0;NULL;;;;;
304_98;sexuelle Handlungen vornehmen;0;1;0;NULL;;;;;
304_99;sexuelle Handlungen vornehmen lassen;0;1;0;NULL;;;;;
